OG0006458_00	XP_001655512.2	100	Trmt112	tRNA methyltransferase subunit 11-2
OG0006459_00	XP_001655514.1	100	Ilk	integrin linked kinase
OG0006460_00	XP_021697915.1	100	LOC5575141	inositol monophosphatase 1
OG0006461_00	XP_001655519.1	100	AcCoAS	acetyl coenzyme A synthase
OG0006462_00	XP_021697917.1	100	ppl	glycine cleavage system H protein, mitochondrial
OG0006463_00	XP_029734822.2	98.6	LOC115270030	uncharacterized LOC115270030
OG0006464_00	XP_021697918.1	97.1	LOC5577078	uncharacterized LOC5577078
OG0006465_00	XP_001656318.2	98.5	LOC5577080	pescadillo homolog
OG0006466_00	XP_001656317.1	100	kri	uracil phosphoribosyltransferase krishah
OG0006467_00	XP_062709135.1	94.0	vn	membrane-bound neuregulin protein vein
OG0006468_00	XP_001657036.2	99.5	LOC5578617	uncharacterized LOC5578617
OG0006469_00	XP_035910297.1	93.3	Patj	patj crumbs cell polarity complex component
OG0006470_00	XP_062709130.1	98.8	Itpr	Inositol 1,4,5,-trisphosphate receptor
OG0006471_00	XP_001653512.1	100	LOC5571189	2-acylglycerol O-acyltransferase 2
OG0006472_00	XP_001653516.2	100	cn	Kynurenine 3-monooxygenase cn
OG0006473_00	XP_040222169.2	96.6	hlk	hulk
OG0006474_00	XP_021697980.1	98.9	ND-30	NADH:ubiquinone oxidoreductase core subunit S3
OG0006475_00	XP_001661080.1	100	eIF1	eukaryotic translation initiation factor eIF1
OG0006476_00	XP_019531530.3	86.3	Larp4B	La-related protein 4B
OG0006477_00	XP_029734748.2	95.7	wnd	Mitogen-activated protein kinase kinase kinase 13 wallenda
OG0006478_00	XP_001661085.2	93.4	ArfGAP1	ADP-ribosylation factor GTPase-activating protein 1
OG0006479_00	XP_315991.5	67.5	scaf6	SR-related CTD associated factor 6
OG0006480_00	XP_053685550.1	99.2	LOC128735090	ubiquitin-conjugating enzyme E2 J2
OG0006481_00	XP_001661088.1	100	Mul1	Mitochondrial E3 ubiquitin protein ligase 1
OG0006482_00	XP_001658110.2	100	LOC5568730	FGGY carbohydrate kinase domain-containing protein
OG0006483_00	XP_001661090.1	100	Pop5	POP5 ribonuclease P/MRP subunit
OG0006484_00	XP_021698010.1	100	LOC5574004	major royal jelly protein 5
OG0006485_00	XP_040229510.2	96.4	LOC120953537	uncharacterized LOC120953537
OG0006486_00	XP_021698015.1	100	LOC5574358	protein zer-1 homolog
OG0006487_00	XP_021698016.1	100	ltl	leucine-rich repeat-containing larval translucida
OG0006488_00	XP_062709062.1	93.1	LOC109403226	large proline-rich protein bag6
OG0006489_00	XP_021698027.1	99.4	shep	RNA binding motif single stranded interacting protein alan shepard
OG0006490_00	XP_029734717.2	99.2	lama	phospholipase B domain containing lamina ancestor
OG0006491_00	XP_001658129.2	99.4	Mettl2	methyltransferase-like protein
OG0006492_00	XP_035907993.1	90.6	LOC118510375	cell wall protein DAN4-like
OG0006493_00	XP_021698057.1	99.6	jbug	filamin-type immunoglobulin domains fbug
OG0006494_00	XP_062709024.1	91.7	Zasp52	Z band alternatively spliced PDZ-motif protein 52
OG0006495_00	XP_053688415.1	88.7	Mid1	calcium-permeable channel component Mid1
OG0006496_00	XP_029734699.2	98.6	Mmp1	Matrix metalloproteinase 1
OG0006497_00	XP_035913314.1	84.1	LOC118512668	uncharacterized LOC118512668
OG0006498_00	XP_021698114.1	100	epsilonCOP	coatomer subunit epsilon
OG0006499_00	XP_001688815.1	100	SERCA	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting SERCA
OG0006500_00	XP_062709010.1	97.3	LOC109422889	uncharacterized LOC109422889
OG0006501_00	XP_038115201.1	96.9	LOC6051571	slit homolog 1 protein
OG0006502_00	XP_062708999.1	97.0	LOC109422844	uncharacterized LOC109422844
OG0006503_00	XP_058837227.1	100	TpnC41C	Troponin C at 41C
OG0006504_00	XP_021698138.1	100	Cip4	formin-binding protein 1-like Cip4
OG0006505_00	XP_019556560.2	93.0	ari-2	E3 ubiquitin-protein ligase ari-2
OG0006506_00	XP_062708982.1	82.7	LOC109422631	zinc finger protein 260
OG0006507_00	XP_040156048.1	100	LOC120896170	protein FAM136A
OG0006508_00	XP_019552950.3	100	LOC109422596	transmembrane protein 170A
OG0006509_00	XP_021698171.1	98.8	LOC5569163	cysteine dioxygenase type 1
OG0006510_00	XP_001658353.2	94.6	Yeti	yeti
OG0006511_00	XP_001658357.1	99.2	LOC5569167	transmembrane protein 223
OG0006512_00	XP_029734653.2	70.0	wde	Fibronectin-III type domain-containing protein windei
OG0006513_00	XP_001658359.2	99.6	LOC5569168	brachyurin
OG0006514_00	XP_021698194.1	100	LOC5577708	protein lethal(2)essential for life
OG0006515_00	XP_038117998.1	96.8	LOC6037275	RNA-binding protein 45
OG0006516_00	XP_001660999.1	100	LOC5573677	MAP kinase phosphatase with leucine-rich repeats protein 1
OG0006517_00	XP_001847212.2	99.6	IntS9	integrator complex subunit 9
OG0006518_00	XP_055537666.1	92.9	LOC129725644	synaptic vesicle membrane protein VAT-1 homolog-like
OG0006519_00	XP_053685101.1	93.8	LOC128734781	monocyte to macrophage differentiation factor 2
OG0006520_00	XP_001660992.1	99.2	LOC5573670	uncharacterized LOC5573670
OG0006521_00	XP_040222097.2	90.3	Corin	corin serine peptidase
OG0006522_00	XP_001661188.2	98.9	LOC5574116	solute carrier organic anion transporter family member 5A1
OG0006523_00	XP_021698239.1	87.1	dve	SATB1_N and homeodomain domain-containing protein dve
OG0006524_00	XP_053687132.1	98.4	LOC128736668	uncharacterized LOC128736668
OG0006525_00	XP_001662247.2	99.0	wdp	Leucine rich repeat protein windpipe
OG0006526_00	XP_001651886.1	93.0	geko	olfaction protein geko
OG0006527_00	XP_021698251.1	100	LOC5567870	putative ferric-chelate reductase 1 homolog
OG0006528_00	XP_021698252.1	99.8	LOC5567851	putative ferric-chelate reductase 1 homolog
OG0006529_00	XP_021698255.1	100	LOC5563943	tctex1 domain-containing protein 1
OG0006530_00	XP_038115812.1	96.2	LOC6037041	nucleoporin seh1
OG0006531_00	XP_021698278.1	98.9	Sugb	Sugar baby transporter
OG0006532_00	XP_001662313.1	100	TfIIEalpha	transcription factor IIEalpha
OG0006533_00	XP_041771593.1	99.6	LOC121593376	rab-like protein 3
OG0006534_00	XP_001661688.1	100	HINT1	histidine triad nucleotide binding protein 1
OG0006535_00	XP_021698282.1	96.4	LOC110676084	uncharacterized LOC110676084
OG0006536_00	XP_062708907.1	99.4	LOC109422842	chymotrypsin-like elastase family member 2A
OG0006537_00	XP_062708895.1	91.3	KCNQ	KCNQ potassium channel
OG0006538_00	XP_001662377.1	100	Pef	penta-EF-hand domain containing protein peflin
OG0006539_00	XP_021698307.1	99.3	LOC5576041	solute carrier family 12 member 8
OG0006540_00	XP_040228730.2	99.3	LOC120953109	presequence protease, mitochondrial
OG0006541_00	XP_021698308.1	99.8	LOC5576044	armadillo repeat-containing protein 6 homolog
OG0006542_00	XP_001662371.2	99.7	LOC5576045	peptidyl-prolyl cis-trans isomerase FKBP8
OG0006543_00	XP_001662369.1	100	LOC5576046	transcription factor BTF3 homolog 4
OG0006544_00	XP_019545366.3	94.2	Tsen54	tRNA splicing endonuclease subunit 54
OG0006545_00	XP_062708868.1	94.0	Sarm	sterile alpha and armadillo motif
OG0006546_00	XP_021698320.1	99.8	nmo	serine/threonine-protein kinase nemo
OG0006547_00	XP_001846591.2	98.4	LOC6036548	uncharacterized LOC6036548
OG0006548_00	XP_001649826.2	99.8	LOC5565466	ubiquitin-protein ligase E3B
OG0006549_00	XP_029722484.1	100	LOC109622618	ankyrin repeat and MYND domain-containing protein 2
OG0006550_00	XP_001648594.1	100	RpL29	ribosomal protein L29
OG0006551_00	XP_316316.5	98.5	eEFSec	eukaryotic translation elongation factor, selenocysteine-specific
OG0006552_00	XP_001648589.2	100	LOC5564246	syntaxin-6
OG0006553_00	XP_001648588.2	100	Pex23	tectonin beta-propeller repeat-containing peroxin 23
OG0006554_00	XP_001661295.2	100	LOC5574243	pancreatic lipase-related protein 2
OG0006555_00	XP_021698330.1	98.4	fry	microtubule binding protein furry
OG0006556_00	XP_001661470.1	100	LOC5574453	UPF0046 protein C25E10.12
OG0006557_00	XP_029722460.1	99.7	Prps	phosphoribosyl pyrophosphate synthetase
OG0006558_00	XP_001648569.1	100	Ubc4	ubiquitin conjugating enzyme 4
OG0006559_00	XP_035912413.1	88.4	LOC118512293	uncharacterized protein KIAA1841 homolog
OG0006560_00	XP_062708840.1	100	Eb1	microtubule-associated protein RP/EB family member 1
OG0006561_00	XP_019535081.3	99.3	LOC109406439	CDGSH iron-sulfur domain-containing protein 3, mitochondrial
OG0006562_00	XP_062708835.1	87.4	LOC109406059	protein krueppel-like
OG0006563_00	XP_019534693.3	99.3	LOC109406069	uncharacterized LOC109406069
OG0006564_00	XP_001648652.1	97.6	Rcd5	microspherule protein Rcd5
OG0006565_00	XP_001648651.1	100	LOC5564300	probable trafficking protein particle complex subunit 13 homolog
OG0006566_00	XP_038120017.1	89.0	grh	grainy head
OG0006567_00	XP_021698373.1	98.8	Dhit	regulator of G protein signaling double hit
OG0006568_00	XP_021698377.1	100	LOC5568837	uncharacterized LOC5568837
OG0006569_00	XP_040175271.1	84.4	LOC120908390	osteocalcin 2
OG0006570_00	XP_021698385.1	100	tun	N-terminal glutamine amidase tungus
OG0006571_00	XP_029722260.1	93.1	LOC109403814	uncharacterized LOC109403814
OG0006572_00	XP_019532246.3	84.9	LOC109403802	death-inducer obliterator 1
OG0006573_00	XP_001652605.1	100	LOC5568880	V-type proton ATPase subunit G
OG0006574_00	XP_029722271.1	99.5	LOC109406379	tumor protein D54
OG0006575_00	XP_021698420.1	88.0	Fhos	Formin homology 2 domain containing
OG0006576_00	XP_001655070.1	100	Prm	Paramyosin
OG0006577_00	XP_001655069.1	99.5	LOC5574160	queuine tRNA-ribosyltransferase accessory subunit 2
OG0006578_00	XP_001655068.1	99.4	Uch-L5	ubiquitin carboxy-terminal hydrolase L5
OG0006579_00	XP_021698429.1	91.3	Jarid2	Jumonji, AT rich interactive domain 2
OG0006580_00	XP_053684016.1	94.4	LOC128734057	serine-rich adhesin for platelets-like
OG0006581_00	XP_001655063.1	99.6	LOC5574156	protein FAM207A
OG0006582_00	XP_029722334.2	99.7	LOC109407423	cubilin homolog
OG0006583_00	XP_021698440.1	100	LOC5564094	tetraspanin-18
OG0006584_00	XP_029722287.2	97.5	mfr	ferlin family C2 domain-containing myoferlin misfire
OG0006585_00	XP_038116723.1	91.4	LOC6033561	zinc finger protein on ecdysone puffs
OG0006586_00	XP_062708750.1	88.3	LOC109416326	uncharacterized protein CG5098
OG0006587_00	XP_001652904.2	100	LOC5569622	thymidylate kinase
OG0006588_00	XP_029722294.1	97.1	LOC115254106	basic salivary proline-rich protein 1
OG0006589_00	XP_021698464.1	100	vimar	visceral mesodermal armadillo-repeats
OG0006590_00	XP_029722310.2	88.9	Sec24AB	Protein transport protein Sec24AB
OG0006591_00	XP_021698469.1	99.2	LOC5569618	uncharacterized LOC5569618
OG0006592_00	XP_556259.4	75.0	LOC3290011	knob-associated histidine-rich protein
OG0006593_00	XP_021698472.1	97.9	Dlish	Dachs ligand with SH3s
OG0006594_00	XP_001649689.1	100	bonsai	28S ribosomal protein S15, mitochondrial
OG0006595_00	XP_053683369.1	98.4	ArfGAP3	ADP-ribosylation factor GTPase activating protein 3
OG0006596_00	XP_001652885.1	93.5	NUCB1	Nucleobindin 1
OG0006597_00	XP_315617.4	100	LOC1276292	CDAN1-interacting nuclease 1
OG0006598_00	XP_001652880.1	100	MED20	Mediator complex subunit 20
OG0006599_00	XP_029722182.1	95.4	meru	ras association domain-containing protein meru
OG0006600_00	XP_053686663.1	94.6	pHCl-1	pH-sensitive chloride channel 1
OG0006601_00	XP_058457850.1	90.0	mub	poly(rC)-binding protein mub
OG0006602_00	XP_021698546.1	99.8	LOC5579452	uncharacterized LOC5579452
OG0006603_00	XP_001652869.2	99.4	emei	transmembrane protein 161-like emei
OG0006604_00	XP_039452486.1	95.3	LOC120431431	NSFL1 cofactor p47-like
OG0006605_00	XP_021698551.1	100	LOC5569584	uncharacterized LOC5569584
OG0006606_00	XP_029722081.2	99.6	amx	TM2 domain-containing protein 3 almondex
OG0006607_00	XP_021698584.1	99.2	LOC5577966	toll-like receptor 13
OG0006608_00	XP_021698587.1	100	LOC110676151	glycine-rich cell wall structural protein-like
OG0006609_00	XP_001653285.1	100	LOC5570796	solute carrier family 35 member F5
OG0006610_00	XP_029722130.2	92.7	BBS4	Bardet-Biedl syndrome 4
OG0006611_00	XP_021698595.1	98.4	LOC23687733	G-protein coupled receptor daf-37
OG0006612_00	XP_038118239.1	99.5	LOC6038258	chitotriosidase-1
OG0006613_00	XP_029722022.2	98.1	Prp4k	Pre-mRNA processing factor 4 kinase
OG0006614_00	XP_040230524.2	95.5	LOC120954038	uncharacterized protein C3orf38 homolog
OG0006615_00	XP_053683356.1	97.4	Afg3l2	AFG3 like matrix AAA peptidase subunit 2
OG0006616_00	XP_001653296.1	98.7	ringer	tubulin polymerization-promoting protein ringmaker
OG0006617_00	XP_038118215.1	95.0	cue	Low-density lipoprotein receptor repeat domain-containing protein cueball
OG0006618_00	XP_053685205.1	99.2	Nup188	nuclear pore complex protein Nup188
OG0006619_00	XP_019554782.3	97.6	GLS	glutaminase
OG0006620_00	XP_019562464.1	100	LOC109430831	ubiquitin-conjugating enzyme E2 N
OG0006621_00	XP_001649245.2	100	frc	UDP-sugar transporter UST74c fringe connection
OG0006622_00	XP_001649248.2	99.8	LOC5564898	uncharacterized LOC5564898
OG0006623_00	XP_001649250.2	99.4	LOC5564900	SOSS complex subunit B homolog
OG0006624_00	XP_053688617.1	99.6	LOC128737895	uncharacterized LOC128737895
OG0006625_00	XP_021698622.1	99.8	bma	SCY1-like protein bma
OG0006626_00	XP_053688681.1	99.2	Dscam2	Down syndrome cell adhesion molecule 2
OG0006627_00	XP_019562617.2	99.5	LOC109430956	transmembrane protein 70 homolog, mitochondrial
OG0006628_00	XP_001663600.1	99.8	LOC5577893	catalase
OG0006629_00	XP_001663598.1	100	LOC5577892	deformed epidermal autoregulatory factor 1
OG0006630_00	XP_019562518.3	91.9	roq	RING finger and CCCH-type zinc finger domain-containing protein roquin
OG0006631_00	XP_021698645.1	100	LOC5573302	1-acyl-sn-glycerol-3-phosphate acyltransferase delta
OG0006632_00	XP_001664246.1	100	LOC5579150	small integral membrane protein 12-A
OG0006633_00	XP_053683792.1	97.0	Taf2	TATA-box binding protein associated factor 2
OG0006634_00	XP_062543659.1	98.2	Eip63E	cyclin dependent kinase Eip63E
OG0006635_00	XP_062708637.1	93.8	Psa	puromycin-sensitive aminopeptidase
OG0006636_00	XP_038116102.1	98.7	Iml1	GATOR complex protein Iml1
OG0006637_00	XP_053687890.1	89.2	NKAIN	sodium/potassium-transporting ATPase subunit beta-1-interacting protein
OG0006638_00	XP_021698668.1	100	Strump	WASH complex subunit strump
OG0006639_00	XP_001653657.3	100	Prx6a	Peroxiredoxin 6a
OG0006640_00	XP_021698670.1	88.6	HIPP1	HP1 and insulator partner protein 1
OG0006641_00	XP_029721948.2	98.2	sca	scabrous
OG0006642_00	XP_001649592.2	96.9	LOC5565252	uncharacterized LOC5565252
OG0006643_00	XP_001658134.1	99.7	twz	BTB/POZ domain-containing protein twz
OG0006644_00	XP_001658131.1	100	Shal	potassium voltage-gated channel protein Shal
OG0006645_00	XP_038119003.1	95.6	LOC6036430	U-scoloptoxin(19)-Sm1a
OG0006646_00	XP_001654061.2	100	Non1	nucleolar GTP-binding protein 1
OG0006647_00	XP_038118364.1	95.9	pio	zona pellucida domain-containing protein piopio
OG0006648_00	XP_001654058.2	97.6	LOC5572537	dynein regulatory complex protein 1
OG0006649_00	XP_001654057.2	99.3	LOC5572538	uncharacterized LOC5572538
OG0006650_00	XP_001654051.1	100	SIFa	neuropeptide SIFamide
OG0006651_00	XP_021698705.1	97.1	Start1	Steroidogenic acute regulatory protein-like
OG0006652_00	XP_019563541.3	100	Orc4	origin recognition complex subunit 4
OG0006653_00	XP_021698719.1	99.3	LOC5572296	uncharacterized LOC5572296
OG0006654_00	XP_029730389.2	93.0	gem	transcription factor CP2 like gemini
OG0006655_00	XP_001653975.2	99.4	Ids	iduronate 2-sulfatase
OG0006656_00	XP_001653974.1	99.1	mdlc	RING finger protein mdlc
OG0006657_00	XP_038118039.1	96.5	ClC-c	chloride channel protein 3
OG0006658_00	XP_001653971.2	100	LOC5572286	uncharacterized LOC5572286
OG0006659_00	XP_001653969.1	100	RpS9	ribosomal protein S9
OG0006660_00	XP_019563471.2	83.3	Cpsf6	cleavage and polyadenylation specificity factor subunit 6
OG0006661_00	XP_038120674.1	97.8	LOC6052781	transmembrane 7 superfamily member 3
OG0006662_00	XP_021698730.1	99.7	stet	stem cell tumor
OG0006663_00	XP_029730408.2	65.5	LOC109431650	titin homolog
OG0006664_00	XP_062708586.1	99.6	koko	cyclin Q
OG0006665_00	XP_021698755.1	100	ITP	ion transport peptide
OG0006666_00	XP_313925.4	96.2	phr	deoxyribodipyrimidine photo-lyase photorepair
OG0006667_00	XP_035906650.1	98.8	LOC118509693	uncharacterized LOC118509693
OG0006668_00	XP_035906534.1	95.7	LOC118509664	E3 ubiquitin-protein ligase LRSAM1-like
OG0006669_00	XP_019563412.3	98.1	CCDC53	Coiled-coil domain containing 53
OG0006670_00	XP_001653953.1	99.9	morula	anaphase promoting complex subunit morula
OG0006671_00	XP_001653952.2	100	Chrac-14	DNA polymerase epsilon subunit 3 Chrac-14
OG0006672_00	XP_040155360.1	100	LOC120895788	RNA exonuclease 4-like
OG0006673_00	XP_021698763.1	100	DIP-delta	Dpr-interacting protein delta
OG0006674_00	XP_062708573.1	86.9	Ir64a	Ionotropic receptor 64a
OG0006675_00	XP_001661132.1	98.4	LOC5574042	cell death-inducing p53-target protein 1
OG0006676_00	XP_029730427.2	99.2	blot	solute carrier family member bloated tubules
OG0006677_00	XP_001661892.2	98.1	Gorab	Golgin, RAB6 interacting
OG0006678_00	XP_021698772.1	99.6	LOC5575365	integumentary mucin C.1
OG0006679_00	XP_001653880.2	100	Cad74A	cadherin 74A
OG0006680_00	XP_001853591.2	94.2	tap	basic helix-loop-helix neural transcription factor TAP
OG0006681_00	XP_001653877.1	100	LOC5572209	pyridoxal kinase
OG0006682_00	XP_021698780.1	94.5	LOC5572208	serine-aspartate repeat-containing protein C
OG0006683_00	XP_062708543.1	94.4	Setx	probable helicase senataxin
OG0006684_00	XP_021698787.1	98.2	Shab	Shaker cognate b
OG0006685_00	XP_053690065.1	98.2	LOC128738741	tRNA (guanine(37)-N1)-methyltransferase
OG0006686_00	XP_035911715.1	98.1	LOC118512030	spindle and kinetochore-associated protein 1-like
OG0006687_00	XP_001653865.1	100	LOC5572199	E3 ubiquitin-protein ligase sina
OG0006688_00	XP_040156708.1	100	eIF3l	eukaryotic translation initiation factor 3 subunit L
OG0006689_00	XP_053685367.1	99.1	Fitm	acyl-coenzyme A diphosphatase Fitm
OG0006690_00	XP_001653860.2	100	Gdap1	ganglioside induced differentiation associated protein 1
OG0006691_00	XP_053683632.1	95.4	lig	ubiquitin-associated protein-like lingerer
OG0006692_00	XP_001653853.2	100	mRpS16	mitochondrial ribosomal protein S16
OG0006693_00	XP_011493496.1	100	ReepB	Receptor expression enhancing protein B
OG0006694_00	XP_001653847.2	100	Rtca	RNA 3'-terminal phosphate cyclase
OG0006695_00	XP_062708529.1	89.1	sty	sprouty signaling antagonist
OG0006696_00	XP_001659861.2	97.1	spd-2	spindle defective 2
OG0006697_00	XP_039438873.1	92.2	LOC120420039	E3 ubiquitin-protein ligase RFWD3
OG0006698_00	XP_038118349.1	92.2	Nrt	Neurotactin
OG0006699_00	XP_040222813.2	95.1	LOC120949524	uncharacterized LOC120949524
OG0006700_00	XP_038116438.1	98.3	LOC6040993	motile sperm domain-containing protein 2
OG0006701_00	XP_062708518.1	95.9	LOC109426083	transcriptional repressor CTCFL
OG0006702_00	XP_021698841.1	98.2	Cralbp	Cellular retinaldehyde binding protein
OG0006703_00	XP_001850303.2	98.8	LOC6040982	peptidoglycan-recognition protein SD
OG0006704_00	XP_029730604.2	97.4	Rabex-5	Rabaptin-5-associated exchange factor for Rab5
OG0006705_00	XP_062708522.1	93.3	LOC109426171	uncharacterized LOC109426171
OG0006706_00	XP_001842121.2	92.7	LOC6031301	regulation of nuclear pre-mRNA domain-containing protein 1B
OG0006707_00	XP_001650458.2	100	Oseg2	intraflagellar transport protein Oseg2
OG0006708_00	XP_062708515.1	95.4	LOC109426278	uncharacterized LOC109426278
OG0006709_00	XP_021698859.1	99.6	LOC5566008	uncharacterized LOC5566008
OG0006710_00	XP_001650392.1	99.2	LOC5566009	nicotinamide riboside kinase 1
OG0006711_00	XP_053686553.1	67.2	LOC128736098	fibrous sheath CABYR-binding protein-like
OG0006712_00	XP_038121059.1	87.6	LOC6051476	uncharacterized LOC6051476
OG0006713_00	XP_001650384.2	88.8	LOC5566018	zinc finger protein GLI2
OG0006714_00	XP_021698874.1	100	LOC5566006	cilia- and flagella-associated protein 44
OG0006715_00	XP_001651535.2	100	LOC5567118	ester hydrolase C11orf54 homolog
OG0006716_00	XP_062704346.1	99.1	LOC109398118	pickpocket protein 19-like
OG0006717_00	XP_001661389.1	100	LOC5574354	transmembrane protein 177
OG0006718_00	XP_021698908.1	85.6	LOC5574348	UPF0389 protein CG9231
OG0006719_00	XP_019527516.3	100	LOC109399521	nucleolar protein 11-like
OG0006720_00	XP_001661380.1	100	Vps28	vacuolar protein sorting 28
OG0006721_00	XP_019527512.3	94.4	Achl	La ribonucleoprotein translational regulator Achilles
OG0006722_00	XP_001661378.2	99.7	lms	lateral muscles scarcer
OG0006723_00	XP_019527464.3	98.6	Nup160	nuclear pore complex protein Nup160
OG0006724_00	XP_001661375.1	100	LOC5574341	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
OG0006725_00	XP_062708480.1	99.8	qsm	Zona pelucida superfamily protein qsm
OG0006726_00	XP_001661371.1	100	eIF3e	eukaryotic translation initiation factor 3 subunit E
OG0006727_00	XP_001661366.1	100	Pfdn4	prefoldin subunit 4
OG0006728_00	XP_021698921.1	99.7	armi	probable RNA helicase armitage
OG0006729_00	XP_021698924.1	96.3	LOC5573705	ribonucleoside-diphosphate reductase subunit M2
OG0006730_00	XP_021698925.1	100	Hydr1	abhydrolase domain containing Hydr1
OG0006731_00	XP_053684790.1	99.2	Pex5	peroxisomal biogenesis factor 5
OG0006732_00	XP_001654751.2	100	yip2	yippee interacting protein 2
OG0006733_00	XP_053686573.1	97.6	LOC128736120	uncharacterized LOC128736120
OG0006734_00	XP_001654754.1	100	Mthfs	methenyltetrahydrofolate synthetase
OG0006735_00	XP_062708444.1	98.2	Trpm	transient receptor potential cation channel, subfamily M
OG0006736_00	XP_021698955.1	96.6	LOC5577796	cuticle protein 19
OG0006737_00	XP_001661322.2	91.9	LOC5574277	trichohyalin
OG0006739_00	XP_040218697.2	96.4	Cpr62Ba	Cuticular protein 62Ba
OG0006740_00	XP_001650153.1	93.9	LOC5565790	adult-specific cuticular protein ACP-20
OG0006741_00	XP_021698970.1	97.1	Srrm1	Serine-arginine repetitive matrix 1
OG0006742_00	XP_021698972.1	100	RpS4	ribosomal protein S4
OG0006743_00	XP_062708416.1	100	LOC115270375	uncharacterized LOC115270375
OG0006744_00	XP_021698974.1	78.8	LOC23687495	nucleolar and coiled-body phosphoprotein 1
OG0006745_00	XP_011493702.1	100	Chmp1	charged multivesicular body protein 1
OG0006746_00	XP_021698987.1	100	Galphaf	G protein alpha subunit f
OG0006747_00	XP_011493703.1	100	zetaCOP	COPI coat complex subunit zeta
OG0006748_00	XP_062544020.1	78.5	LOC134211299	LIM and SH3 domain protein Lasp
OG0006749_00	XP_021698989.1	97.2	Dab	DAB adaptor protein
OG0006750_00	XP_316567.5	100	LOC1277129	probable deoxyhypusine synthase
OG0006751_00	XP_029735770.1	100	sgl	UDP-glucose 6-dehydrogenase sgl
OG0006752_00	XP_021699004.1	99.7	Surf1	surfeit locus protein 1
OG0006753_00	XP_029735772.2	92.5	pzg	putzig
OG0006754_00	XP_001663970.2	100	Oseg1	intraflagellar transport protein Oseg1
OG0006755_00	XP_062708398.1	99.8	LOC109417190	uncharacterized LOC109417190
OG0006756_00	XP_001663347.2	98.4	cactin	cactin, spliceosome C complex subunit
OG0006757_00	XP_021699018.1	100	LOC5577316	uncharacterized LOC5577316
OG0006758_00	XP_019531349.3	92.4	LOC109403064	zinc finger protein 26-like
OG0006759_00	XP_021699025.1	99.8	Drl-2	tyrosine-protein kinase derailed 2
OG0006760_00	XP_001661477.2	90.6	Su(z)2	Suppressor of zeste 2
OG0006761_00	XP_021699030.1	100	LOC110676244	ADP-dependent glucokinase
OG0006762_00	XP_316427.4	88.2	LOC1277005	uncharacterized LOC1277005
OG0006763_00	XP_019531359.3	93.6	LOC109403077	HMG box-containing protein 4
OG0006764_00	XP_001654491.2	100	Prp6	pre-mRNA processing factor 6
OG0006765_00	XP_001654492.2	100	Mdr49	Multi drug resistance 49
OG0006766_00	XP_029735819.2	95.9	LOC109408670	protein SHQ1 homolog
OG0006767_00	XP_001654503.1	98.2	Pex14	peroxisomal biogenesis factor 14
OG0006768_00	XP_001654505.1	100	Dd	CTD nuclear envelope phosphatase 1-like protein dullard
OG0006769_00	XP_053688829.1	99.2	LOC128738038	uncharacterized LOC128738038
OG0006770_00	XP_038117608.1	89.0	LOC6043145	uncharacterized LOC6043145
OG0006771_00	XP_021699089.1	100	LOC5572632	carboxypeptidase O
OG0006772_00	XP_021699090.1	99.2	Ndc80	kinetochore protein Ndc80
OG0006773_00	XP_062708326.1	96.6	LOC115270442	uncharacterized LOC115270442
OG0006774_00	XP_038115729.1	95.9	Usp47	ubiquitin specific protease 47
OG0006775_00	XP_040225114.1	98.5	LOC120950832	uncharacterized LOC120950832
OG0006776_00	XP_001662150.1	100	LOC5575706	L-lactate dehydrogenase
OG0006777_00	XP_001662153.1	98.3	TM9SF3	transmembrane 9 superfamily protein member 3
OG0006778_00	XP_062708316.1	91.7	LOC109412510	uncharacterized LOC109412510
OG0006779_00	XP_021699115.1	97.7	LOC5576069	uncharacterized LOC5576069
OG0006780_00	XP_029713845.2	99.1	sti	citron rho-interacting kinase sticky
OG0006781_00	XP_021699128.1	99.5	LOC5575500	transmembrane protein 134
OG0006782_00	XP_001662013.1	100	Cyt-c1	Cytochrome c1
OG0006783_00	XP_021699132.1	100	Uev1A	Ubiquitin-conjugating enzyme variant 1A
OG0006784_00	XP_019541695.1	99.5	dre4	SPT16 homolog, facilitates chromatin remodeling subunit dre4
OG0006785_00	XP_062708308.1	85.8	LOC109412528	AF4/FMR2 family member lilli
OG0006786_00	XP_001662296.2	93.1	l(3)mbt	lethal (3) malignant brain tumor
OG0006787_00	XP_062550763.1	89.9	Eaf6	chromatin modification-related protein EAF6/MEAF6
OG0006788_00	XP_021699162.1	100	LOC5575938	akirin
OG0006789_00	XP_001662293.1	100	LOC5575941	ribosome biogenesis regulatory protein homolog
OG0006790_00	XP_001662292.2	100	LOC5575939	glutaminyl-peptide cyclotransferase
OG0006791_00	XP_029735916.1	100	eIF3i	eukaryotic translation initiation factor 3 subunit I
OG0006792_00	XP_001656384.1	100	Rho1	ras-like GTP-binding protein Rho1
OG0006793_00	XP_019534212.3	89.5	LOC109405605	polynucleotide 5'-hydroxyl-kinase NOL9
OG0006794_00	XP_062708268.1	88.4	Dg	Dystroglycan
OG0006795_00	XP_035910675.1	98.9	LOC118511553	UDP-glycosyltransferase UGT5-like
OG0006796_00	XP_038115121.1	87.9	LOC6036821	membralin
